11.32.30.110918,PL17,login,
11.36.04.482317,PL17,login,
11.41.42.588369,PL17,login,
11.55.58.496385,PL17,picturestory,e,
11.55.58.591818,PL17,picturestory,e,
11.55.58.745162,PL17,picturestory,e,
11.55.58.928030,PL17,picturestory,e,
11.55.59.049601,PL17,picturestory,e,
11.55.59.214962,PL17,picturestory,e,
11.55.59.391120,PL17,picturestory,e,
11.55.59.522983,PL17,picturestory,e,
11.55.59.670379,PL17,picturestory,e,
11.55.59.806993,PL17,picturestory,e,
11.55.59.936376,PL17,picturestory,e,
11.56.00.062858,PL17,picturestory,e,
11.56.00.243697,PL17,picturestory,e,
11.56.00.360049,PL17,picturestory,e,
11.56.00.508864,PL17,picturestory,e,
11.56.00.630127,PL17,picturestory,e,
11.56.00.759632,PL17,picturestory,e,
11.56.00.898788,PL17,picturestory,e,
11.56.01.052737,PL17,picturestory,e,
11.56.01.186195,PL17,picturestory,e,
11.56.01.304082,PL17,picturestory,e,
11.56.01.471214,PL17,picturestory,e,
11.56.01.619923,PL17,picturestory,e,
11.56.01.765541,PL17,picturestory,e,
11.56.01.903472,PL17,picturestory,e,
11.56.02.040517,PL17,picturestory,e,
11.56.02.214832,PL17,picturestory,e,
11.56.02.394252,PL17,picturestory,e,
11.56.02.639667,PL17,picturestory,e,
11.56.02.815160,PL17,picturestory,e,
11.56.03.000555,PL17,picturestory,e,
11.56.03.181018,PL17,picturestory,e,
11.56.03.368619,PL17,picturestory,e,
11.56.03.567227,PL17,picturestory,e,
11.56.03.734489,PL17,picturestory,e,
11.56.03.879289,PL17,picturestory,e,
11.56.04.032696,PL17,picturestory,e,
11.56.04.219796,PL17,picturestory,e,
11.56.04.396493,PL17,picturestory,e,
11.56.04.532817,PL17,picturestory,e,
11.56.04.719062,PL17,picturestory,e,
11.56.04.837883,PL17,picturestory,e,
11.56.05.022804,PL17,picturestory,e,
11.56.05.138004,PL17,picturestory,e,
11.56.05.295081,PL17,picturestory,e,
11.56.05.453520,PL17,picturestory,e,
11.56.05.587383,PL17,picturestory,e,
11.56.05.730362,PL17,picturestory,e,
11.56.05.858075,PL17,picturestory,e,
11.56.06.005391,PL17,picturestory,e,
11.56.06.181939,PL17,picturestory,e,
11.56.06.312503,PL17,picturestory,e,
11.56.06.465968,PL17,picturestory,e,
11.56.06.586262,PL17,picturestory,e,
11.56.06.763425,PL17,picturestory,e,
11.56.06.875628,PL17,picturestory,e,
11.56.07.028998,PL17,picturestory,e,
11.56.07.152690,PL17,picturestory,e,
11.56.07.317427,PL17,picturestory,e,
11.56.07.451114,PL17,picturestory,e,
11.56.07.560583,PL17,picturestory,e,
11.56.07.731742,PL17,picturestory,e,
11.56.07.849793,PL17,picturestory,e,
11.56.08.017075,PL17,picturestory,e,
11.56.08.102680,PL17,picturestory,e,
11.56.08.267533,PL17,picturestory,e,
11.56.08.405684,PL17,picturestory,e,
11.56.08.543070,PL17,picturestory,e,
11.56.08.702896,PL17,picturestory,e,
11.56.08.834631,PL17,picturestory,e,
11.56.08.989273,PL17,picturestory,e,
11.56.09.109277,PL17,picturestory,e,
11.56.09.284294,PL17,picturestory,e,
11.56.09.439896,PL17,picturestory,e,
11.56.09.584147,PL17,picturestory,e,
11.56.09.723628,PL17,picturestory,e,
11.56.09.860070,PL17,picturestory,e,
11.56.09.994398,PL17,picturestory,e,
11.56.10.158806,PL17,picturestory,e,
11.56.10.304047,PL17,picturestory,e,
11.56.10.447410,PL17,picturestory,e,
11.56.10.578190,PL17,picturestory,e,
11.56.10.715831,PL17,picturestory,e,
11.56.10.861601,PL17,picturestory,e,
11.56.10.984032,PL17,picturestory,e,
11.56.11.148722,PL17,picturestory,e,
11.56.11.252980,PL17,picturestory,e,
11.56.11.450335,PL17,picturestory,e,
11.56.11.559744,PL17,picturestory,e,
11.56.11.743698,PL17,picturestory,e,
11.56.11.849099,PL17,picturestory,e,
11.56.12.093997,PL17,picturestory,e,
11.56.12.254424,PL17,picturestory,e,
11.56.12.451017,PL17,picturestory,e,
11.56.12.594392,PL17,picturestory,e,
11.56.12.792251,PL17,picturestory,e,
11.56.12.932792,PL17,picturestory,e,
11.56.13.099280,PL17,picturestory,e,
11.56.13.252291,PL17,picturestory,e,
11.56.13.430280,PL17,picturestory,e,
11.56.13.585422,PL17,picturestory,e,
11.56.13.732313,PL17,picturestory,e,
11.56.13.888336,PL17,picturestory,e,
11.56.14.046862,PL17,picturestory,e,
11.56.14.190276,PL17,picturestory,e,
11.56.14.338921,PL17,picturestory,e,
11.56.14.502404,PL17,picturestory,e,
11.56.14.732612,PL17,picturestory,e,
11.56.14.812549,PL17,picturestory,e,
11.56.15.058277,PL17,picturestory,e,
11.56.15.216719,PL17,picturestory,e,
11.56.15.327083,PL17,picturestory,e,
11.56.15.513564,PL17,picturestory,e,
11.56.15.623288,PL17,picturestory,e,
11.56.15.881806,PL17,picturestory,e,
11.56.16.019909,PL17,picturestory,,
11.56.16.189775,PL17,picturestory,,
11.56.16.378757,PL17,picturestory,e,
11.56.16.494814,PL17,picturestory,e,
11.56.16.702021,PL17,picturestory,e,
11.56.16.771644,PL17,picturestory,e,
11.56.17.041127,PL17,picturestory,,
11.56.17.061377,PL17,picturestory,,
11.56.17.380810,PL17,picturestory,,
11.56.17.550596,PL17,picturestory,e,
11.56.17.692586,PL17,picturestory,e,
11.56.17.833778,PL17,picturestory,e,
11.56.17.994470,PL17,picturestory,e,
11.56.18.130146,PL17,picturestory,e,
11.56.18.294883,PL17,picturestory,e,
11.56.18.461829,PL17,picturestory,e,
11.56.18.610446,PL17,picturestory,e,
11.56.18.809759,PL17,picturestory,,
11.56.18.954381,PL17,picturestory,,
11.56.19.106402,PL17,picturestory,e,
11.56.19.227877,PL17,picturestory,e,
11.56.19.390494,PL17,picturestory,e,
11.56.19.509657,PL17,picturestory,e,
11.56.19.703021,PL17,picturestory,e,
11.56.19.822895,PL17,picturestory,e,
11.56.19.996715,PL17,picturestory,e,
11.56.20.130279,PL17,picturestory,e,
11.56.20.298522,PL17,picturestory,e,
11.56.20.398957,PL17,picturestory,e,
11.56.20.641260,PL17,picturestory,e,
11.56.20.828490,PL17,picturestory,e,
11.56.21.009009,PL17,picturestory,e,
11.56.21.183441,PL17,picturestory,e,
11.56.21.343972,PL17,picturestory,e,
11.56.21.489041,PL17,picturestory,e,
11.56.21.615840,PL17,picturestory,e,
11.56.21.768922,PL17,picturestory,e,
11.56.21.928089,PL17,picturestory,e,
11.56.22.058698,PL17,picturestory,e,
11.56.22.203030,PL17,picturestory,e,
11.56.22.353655,PL17,picturestory,,
11.56.36.392170,PL17,picturestory,t,
11.56.36.405205,PL17,picturestory,t,
11.56.36.540861,PL17,picturestory,t,
11.56.36.554941,PL17,picturestory,t,
11.56.36.710900,PL17,picturestory,t,
11.56.36.724905,PL17,picturestory,t,
11.56.36.756444,PL17,picturestory,t,
11.56.36.771484,PL17,picturestory,t,
11.56.36.917873,PL17,picturestory,t,
11.56.36.932904,PL17,picturestory,t,
11.56.37.031343,PL17,picturestory,t,
11.56.37.045389,PL17,picturestory,t,
11.56.37.139382,PL17,picturestory,t,
11.56.37.152451,PL17,picturestory,t,
11.56.37.244623,PL17,picturestory,t,
11.56.37.256675,PL17,picturestory,t,
11.56.37.355805,PL17,picturestory,t,
11.56.37.369841,PL17,picturestory,t,
11.56.37.461776,PL17,picturestory,t,
11.56.37.474793,PL17,picturestory,t,
11.56.37.578022,PL17,picturestory,t,
11.56.37.591056,PL17,picturestory,t,
11.56.37.674173,PL17,picturestory,t,
11.56.37.687168,PL17,picturestory,t,
11.56.37.802017,PL17,picturestory,t,
11.56.37.812006,PL17,picturestory,t,
11.56.37.924444,PL17,picturestory,t,
11.56.37.936455,PL17,picturestory,t,
11.56.38.045423,PL17,picturestory,t,
11.56.38.056452,PL17,picturestory,t,
11.56.38.137990,PL17,picturestory,t,
11.56.38.149027,PL17,picturestory,t,
11.56.38.265717,PL17,picturestory,t,
11.56.38.276746,PL17,picturestory,t,
11.56.38.359226,PL17,picturestory,t,
11.56.38.370255,PL17,picturestory,t,
11.56.38.502103,PL17,picturestory,t,
11.56.38.512150,PL17,picturestory,t,
11.56.38.591279,PL17,picturestory,t,
11.56.38.601306,PL17,picturestory,t,
11.56.38.766766,PL17,picturestory,t,
11.56.38.779802,PL17,picturestory,t,
11.56.38.809347,PL17,picturestory,t,
11.56.38.819373,PL17,picturestory,t,
11.56.39.028410,PL17,picturestory,t,
11.56.39.038435,PL17,picturestory,t,
11.56.39.123967,PL17,picturestory,t,
11.56.39.133936,PL17,picturestory,t,
11.56.39.282196,PL17,picturestory,t,
11.56.39.292249,PL17,picturestory,t,
11.56.39.372573,PL17,picturestory,t,
11.56.39.386649,PL17,picturestory,t,
11.56.39.499207,PL17,picturestory,t,
11.56.39.512243,PL17,picturestory,t,
11.56.39.621746,PL17,picturestory,t,
11.56.39.634796,PL17,picturestory,t,
11.56.39.723294,PL17,picturestory,t,
11.56.39.735334,PL17,picturestory,t,
11.56.39.881424,PL17,picturestory,t,
11.56.39.895448,PL17,picturestory,t,
11.56.40.024978,PL17,picturestory,t,
11.56.40.037997,PL17,picturestory,t,
11.56.40.145941,PL17,picturestory,t,
11.56.40.157970,PL17,picturestory,t,
11.56.40.307143,PL17,picturestory,t,
11.56.40.319174,PL17,picturestory,t,
11.56.40.396630,PL17,picturestory,t,
11.56.40.412672,PL17,picturestory,t,
11.56.40.539358,PL17,picturestory,t,
11.56.40.551425,PL17,picturestory,t,
11.56.40.651803,PL17,picturestory,t,
11.56.40.664838,PL17,picturestory,t,
11.56.40.784694,PL17,picturestory,t,
11.56.40.798690,PL17,picturestory,t,
11.56.40.899090,PL17,picturestory,t,
11.56.40.912125,PL17,picturestory,t,
11.56.41.028936,PL17,picturestory,t,
11.56.41.044980,PL17,picturestory,t,
11.56.41.155109,PL17,picturestory,t,
11.56.41.169147,PL17,picturestory,t,
11.56.41.307098,PL17,picturestory,t,
11.56.41.319147,PL17,picturestory,t,
11.56.41.402789,PL17,picturestory,t,
11.56.41.416830,PL17,picturestory,t,
11.56.41.542003,PL17,picturestory,t,
11.56.41.556039,PL17,picturestory,t,
11.56.41.644299,PL17,picturestory,t,
11.56.41.658342,PL17,picturestory,t,
11.56.41.781638,PL17,picturestory,t,
11.56.41.795675,PL17,picturestory,t,
11.56.41.886703,PL17,picturestory,t,
11.56.41.901781,PL17,picturestory,t,
11.56.42.025997,PL17,picturestory,t,
11.56.42.039032,PL17,picturestory,t,
11.56.42.139925,PL17,picturestory,t,
11.56.42.153975,PL17,picturestory,t,
11.56.42.255528,PL17,picturestory,t,
11.56.42.269579,PL17,picturestory,t,
11.56.42.383766,PL17,picturestory,t,
11.56.42.396829,PL17,picturestory,t,
11.56.42.515532,PL17,picturestory,t,
11.56.42.528573,PL17,picturestory,t,
11.56.42.620674,PL17,picturestory,t,
11.56.42.632706,PL17,picturestory,t,
11.56.42.742863,PL17,picturestory,t,
11.56.42.755898,PL17,picturestory,t,
11.56.42.869322,PL17,picturestory,t,
11.56.42.884362,PL17,picturestory,t,
11.56.42.982434,PL17,picturestory,t,
11.56.42.996473,PL17,picturestory,t,
11.56.43.121226,PL17,picturestory,t,
11.56.43.135229,PL17,picturestory,t,
11.56.43.323962,PL17,picturestory,t,
11.56.43.337034,PL17,picturestory,t,
11.56.43.417349,PL17,picturestory,t,
11.56.43.431366,PL17,picturestory,t,
11.56.43.594688,PL17,picturestory,t,
11.56.43.608709,PL17,picturestory,t,
11.56.43.717124,PL17,picturestory,t,
11.56.43.730200,PL17,picturestory,t,
11.56.43.848424,PL17,picturestory,t,
11.56.43.861492,PL17,picturestory,t,
11.56.43.976147,PL17,picturestory,t,
11.56.43.991184,PL17,picturestory,t,
11.56.44.119239,PL17,picturestory,t,
11.56.44.132276,PL17,picturestory,t,
11.56.44.240197,PL17,picturestory,t,
11.56.44.252264,PL17,picturestory,t,
11.56.44.367504,PL17,picturestory,t,
11.56.44.379504,PL17,picturestory,t,
11.56.44.488415,PL17,picturestory,t,
11.56.44.501452,PL17,picturestory,t,
11.56.44.633385,PL17,picturestory,t,
11.56.44.644378,PL17,picturestory,t,
11.56.44.749484,PL17,picturestory,t,
11.56.44.759510,PL17,picturestory,t,
11.56.44.888737,PL17,picturestory,t,
11.56.44.899725,PL17,picturestory,t,
11.56.45.014842,PL17,picturestory,t,
11.56.45.026874,PL17,picturestory,t,
11.56.45.167553,PL17,picturestory,t,
11.56.45.178583,PL17,picturestory,t,
11.56.45.269016,PL17,picturestory,t,
11.56.45.279043,PL17,picturestory,t,
11.56.45.419631,PL17,picturestory,t,
11.56.45.429697,PL17,picturestory,t,
11.56.45.568549,PL17,picturestory,t,
11.56.45.577613,PL17,picturestory,t,
11.56.45.710935,PL17,picturestory,t,
11.56.45.719959,PL17,picturestory,t,
11.56.45.832821,PL17,picturestory,t,
11.56.45.842820,PL17,picturestory,t,
11.56.46.010865,PL17,picturestory,t,
11.56.46.020916,PL17,picturestory,t,
11.56.46.148074,PL17,picturestory,t,
11.56.46.157059,PL17,picturestory,t,
11.56.46.313004,PL17,picturestory,t,
11.56.46.323030,PL17,picturestory,t,
11.56.46.498573,PL17,picturestory,t,
11.56.46.509599,PL17,picturestory,t,
11.56.46.654424,PL17,picturestory,t,
11.56.46.664444,PL17,picturestory,t,
11.56.46.813010,PL17,picturestory,t,
11.56.46.823037,PL17,picturestory,t,
11.56.47.041489,PL17,picturestory,t,
11.56.47.052519,PL17,picturestory,t,
11.56.47.232357,PL17,picturestory,t,
11.56.47.242384,PL17,picturestory,t,
11.56.47.424885,PL17,picturestory,t,
11.56.47.434912,PL17,picturestory,t,
11.56.47.589449,PL17,picturestory,t,
11.56.47.599510,PL17,picturestory,t,
11.56.47.750938,PL17,picturestory,t,
11.56.47.760968,PL17,picturestory,t,
11.56.47.910498,PL17,picturestory,t,
11.56.47.919521,PL17,picturestory,t,
11.56.48.120569,PL17,picturestory,t,
11.56.48.130557,PL17,picturestory,t,
11.56.48.157602,PL17,picturestory,t,
11.56.48.168648,PL17,picturestory,t,
11.56.48.380871,PL17,picturestory,t,
11.56.48.391959,PL17,picturestory,t,
11.56.48.543695,PL17,picturestory,,
11.56.48.553738,PL17,picturestory,,
11.56.48.623196,PL17,picturestory,,
11.56.48.632218,PL17,picturestory,,
11.56.48.794999,PL17,picturestory,t,
11.56.48.805025,PL17,picturestory,t,
11.56.48.893475,PL17,picturestory,t,
11.56.48.904505,PL17,picturestory,t,
11.56.49.038866,PL17,picturestory,t,
11.56.49.047891,PL17,picturestory,t,
11.56.49.152629,PL17,picturestory,t,
11.56.49.163632,PL17,picturestory,t,
11.56.49.323929,PL17,picturestory,t,
11.56.49.334929,PL17,picturestory,t,
11.56.49.400003,PL17,picturestory,t,
11.56.49.410005,PL17,picturestory,t,
11.56.49.587830,PL17,picturestory,t,
11.56.49.596859,PL17,picturestory,t,
11.56.49.666807,PL17,picturestory,t,
11.56.49.676871,PL17,picturestory,t,
11.56.49.848812,PL17,picturestory,t,
11.56.49.857856,PL17,picturestory,t,
11.56.49.964871,PL17,picturestory,t,
11.56.49.975896,PL17,picturestory,t,
11.56.50.201199,PL17,picturestory,t,
11.56.50.211262,PL17,picturestory,t,
11.56.50.350431,PL17,picturestory,t,
11.56.50.360458,PL17,picturestory,t,
11.56.50.449993,PL17,picturestory,t,
11.56.50.460036,PL17,picturestory,t,
11.56.50.670065,PL17,picturestory,t,
11.56.50.681093,PL17,picturestory,t,
11.56.50.915706,PL17,picturestory,,
11.56.50.926778,PL17,picturestory,,
11.56.51.054343,PL17,picturestory,,
11.56.51.064360,PL17,picturestory,,
11.56.51.216305,PL17,picturestory,t,
11.56.51.226366,PL17,picturestory,t,
11.56.51.338804,PL17,picturestory,t,
11.56.51.348873,PL17,picturestory,t,
11.56.51.488548,PL17,picturestory,,
11.56.51.498575,PL17,picturestory,,
11.56.51.631576,PL17,picturestory,,
11.56.51.641691,PL17,picturestory,,
11.56.51.794160,PL17,picturestory,t,
11.56.51.806193,PL17,picturestory,t,
11.56.51.899693,PL17,picturestory,t,
11.56.51.908764,PL17,picturestory,t,
11.56.52.059340,PL17,picturestory,t,
11.56.52.069369,PL17,picturestory,t,
11.56.52.199157,PL17,picturestory,t,
11.56.52.211205,PL17,picturestory,t,
11.56.52.339446,PL17,picturestory,t,
11.56.52.349520,PL17,picturestory,t,
11.56.52.477661,PL17,picturestory,t,
11.56.52.488691,PL17,picturestory,t,
11.56.52.623683,PL17,picturestory,t,
11.56.52.634707,PL17,picturestory,t,
11.56.52.795472,PL17,picturestory,t,
11.56.52.808507,PL17,picturestory,t,
11.56.53.047990,PL17,picturestory,t,
11.56.53.061058,PL17,picturestory,t,
11.56.53.230590,PL17,picturestory,t,
11.56.53.245637,PL17,picturestory,t,
11.56.53.390925,PL17,picturestory,t,
11.56.53.401965,PL17,picturestory,t,
11.56.53.521045,PL17,picturestory,t,
11.56.53.532074,PL17,picturestory,t,
11.56.53.675339,PL17,picturestory,t,
11.56.53.687372,PL17,picturestory,t,
11.56.53.799986,PL17,picturestory,t,
11.56.53.810008,PL17,picturestory,t,
11.56.53.985768,PL17,picturestory,t,
11.56.53.998804,PL17,picturestory,t,
11.56.54.103222,PL17,picturestory,,
11.56.54.115293,PL17,picturestory,,
11.56.54.250869,PL17,picturestory,,
11.56.54.263921,PL17,picturestory,,
11.56.54.390061,PL17,picturestory,t,
11.56.54.402094,PL17,picturestory,t,
11.56.54.561557,PL17,picturestory,t,
11.56.54.572580,PL17,picturestory,t,
11.56.54.706805,PL17,picturestory,t,
11.56.54.718837,PL17,picturestory,t,
11.56.54.871058,PL17,picturestory,t,
11.56.54.884053,PL17,picturestory,t,
11.56.55.040595,PL17,picturestory,t,
11.56.55.053605,PL17,picturestory,t,
11.56.55.220852,PL17,picturestory,t,
11.56.55.233843,PL17,picturestory,t,
11.56.55.382093,PL17,picturestory,t,
11.56.55.396092,PL17,picturestory,t,
11.56.55.527601,PL17,picturestory,t,
11.56.55.538676,PL17,picturestory,t,
11.56.55.678363,PL17,picturestory,t,
11.56.55.689401,PL17,picturestory,t,
11.56.55.809683,PL17,picturestory,t,
11.56.55.821676,PL17,picturestory,t,
11.56.55.979302,PL17,picturestory,t,
11.56.55.992337,PL17,picturestory,t,
11.56.56.090395,PL17,picturestory,t,
11.56.56.102421,PL17,picturestory,t,
11.56.56.343207,PL17,picturestory,t,
11.56.56.356241,PL17,picturestory,t,
11.56.56.371282,PL17,picturestory,t,
11.56.56.383331,PL17,picturestory,t,
11.56.56.961220,PL17,picturestory,t,
11.56.56.974255,PL17,picturestory,t,
11.56.57.122614,PL17,picturestory,t,
11.56.57.133649,PL17,picturestory,t,
11.56.57.501648,PL17,picturestory,t,
11.56.57.512692,PL17,picturestory,t,
11.56.57.527717,PL17,picturestory,t,
11.56.57.537779,PL17,picturestory,t,
11.56.57.865697,PL17,picturestory,t,
11.56.57.874728,PL17,picturestory,t,
11.56.57.992423,PL17,picturestory,t,
11.56.58.002437,PL17,picturestory,t,
11.56.58.192133,PL17,picturestory,t,
11.56.58.203164,PL17,picturestory,t,
11.56.58.370951,PL17,picturestory,t,
11.56.58.380971,PL17,picturestory,t,
11.56.58.517307,PL17,picturestory,t,
11.56.58.528294,PL17,picturestory,t,
11.56.58.655627,PL17,picturestory,t,
11.56.58.665692,PL17,picturestory,t,
11.56.58.850846,PL17,picturestory,,
11.56.58.864872,PL17,picturestory,,
11.56.59.003486,PL17,picturestory,,
11.56.59.015555,PL17,picturestory,,
11.56.59.181548,PL17,picturestory,tt,
11.56.59.192579,PL17,picturestory,tt,
11.56.59.340958,PL17,picturestory,tt,
11.56.59.352950,PL17,picturestory,tt,
11.56.59.486662,PL17,picturestory,t,
11.56.59.498728,PL17,picturestory,t,
11.56.59.689396,PL17,picturestory,t,
11.56.59.701394,PL17,picturestory,t,
11.56.59.878457,PL17,picturestory,t,
11.56.59.891523,PL17,picturestory,t,
11.57.00.026030,PL17,picturestory,t,
11.57.00.037018,PL17,picturestory,t,
11.57.00.209197,PL17,picturestory,t,
11.57.00.221231,PL17,picturestory,t,
11.57.00.476461,PL17,picturestory,t,
11.57.00.489495,PL17,picturestory,t,
11.57.00.614769,PL17,picturestory,t,
11.57.00.624830,PL17,picturestory,t,
11.57.00.883675,PL17,picturestory,t,
11.57.00.897715,PL17,picturestory,t,
11.57.01.091469,PL17,picturestory,t,
11.57.01.105514,PL17,picturestory,t,
11.57.01.234455,PL17,picturestory,t,
11.57.01.247491,PL17,picturestory,t,
11.57.01.482314,PL17,picturestory,t,
11.57.01.494353,PL17,picturestory,t,
11.57.01.706981,PL17,picturestory,t,
11.57.01.718045,PL17,picturestory,t,
11.57.01.936270,PL17,picturestory,t,
11.57.01.949306,PL17,picturestory,t,
11.57.02.088637,PL17,picturestory,t,
11.57.02.099715,PL17,picturestory,t,
11.57.02.210088,PL17,picturestory,t,
11.57.02.221118,PL17,picturestory,t,
11.57.02.354519,PL17,picturestory,t,
11.57.02.368551,PL17,picturestory,t,
11.57.02.481510,PL17,picturestory,t,
11.57.02.494519,PL17,picturestory,t,
11.57.02.652421,PL17,picturestory,tt,
11.57.02.664409,PL17,picturestory,tt,
11.57.02.838912,PL17,picturestory,tt,
11.57.02.849981,PL17,picturestory,tt,
11.57.03.015336,PL17,picturestory,,
11.57.03.027402,PL17,picturestory,,
11.57.03.166635,PL17,picturestory,,
11.57.03.178698,PL17,picturestory,,
11.57.03.294513,PL17,picturestory,t,
11.57.03.307565,PL17,picturestory,t,
11.57.03.450652,PL17,picturestory,t,
11.57.03.462696,PL17,picturestory,t,
11.57.03.651739,PL17,picturestory,,
11.57.03.664803,PL17,picturestory,,
11.57.03.782374,PL17,picturestory,,
11.57.03.794406,PL17,picturestory,,
11.57.03.972009,PL17,picturestory,t,
11.57.03.985038,PL17,picturestory,t,
11.57.04.175663,PL17,picturestory,t,
11.57.04.187661,PL17,picturestory,t,
11.57.04.354358,PL17,picturestory,t,
11.57.04.366390,PL17,picturestory,t,
11.57.04.482855,PL17,picturestory,t,
11.57.04.495845,PL17,picturestory,t,
11.57.04.662887,PL17,picturestory,t,
11.57.04.673910,PL17,picturestory,t,
11.57.04.809867,PL17,picturestory,t,
11.57.04.820923,PL17,picturestory,t,
11.57.04.980793,PL17,picturestory,t,
11.57.04.991828,PL17,picturestory,t,
11.57.05.130032,PL17,picturestory,t,
11.57.05.140053,PL17,picturestory,t,
11.57.05.251583,PL17,picturestory,t,
11.57.05.262578,PL17,picturestory,t,
11.57.05.411238,PL17,picturestory,t,
11.57.05.427284,PL17,picturestory,t,
11.57.05.556995,PL17,picturestory,t,
11.57.05.571034,PL17,picturestory,t,
11.57.05.689765,PL17,picturestory,t,
11.57.05.705808,PL17,picturestory,t,
11.57.05.897188,PL17,picturestory,t,
11.57.05.919249,PL17,picturestory,t,
11.57.05.980083,PL17,picturestory,t,
11.57.05.995117,PL17,picturestory,t,
11.57.06.163467,PL17,picturestory,t,
11.57.06.174509,PL17,picturestory,t,
11.57.06.283667,PL17,picturestory,t,
11.57.06.294707,PL17,picturestory,t,
11.57.06.453880,PL17,picturestory,t,
11.57.06.464942,PL17,picturestory,t,
11.57.06.559447,PL17,picturestory,t,
11.57.06.569476,PL17,picturestory,t,
11.57.06.737809,PL17,picturestory,t,
11.57.06.748838,PL17,picturestory,t,
11.57.06.854668,PL17,picturestory,t,
11.57.06.865690,PL17,picturestory,t,
11.57.07.048034,PL17,picturestory,t,
11.57.07.060068,PL17,picturestory,t,
11.57.07.120892,PL17,picturestory,t,
11.57.07.132924,PL17,picturestory,t,
11.57.07.384923,PL17,picturestory,t,
11.57.07.397954,PL17,picturestory,t,
11.57.07.410976,PL17,picturestory,t,
11.57.07.421986,PL17,picturestory,t,
11.57.07.657617,PL17,picturestory,t,
11.57.07.668646,PL17,picturestory,t,
11.57.07.818060,PL17,picturestory,t,
11.57.07.828065,PL17,picturestory,t,
11.57.07.946972,PL17,picturestory,t,
11.57.07.958968,PL17,picturestory,t,
11.57.08.374757,PL17,picturestory,t,
11.57.08.385769,PL17,picturestory,t,
11.57.08.477235,PL17,picturestory,t,
11.57.08.488234,PL17,picturestory,t,
11.57.08.765357,PL17,picturestory,t,
11.57.08.780401,PL17,picturestory,t,
11.57.08.874942,PL17,picturestory,t,
11.57.08.885003,PL17,picturestory,t,
11.57.09.063844,PL17,picturestory,t,
11.57.09.073848,PL17,picturestory,t,
11.57.09.176317,PL17,picturestory,t,
11.57.09.190364,PL17,picturestory,t,
11.57.09.322127,PL17,picturestory,t,
11.57.09.336150,PL17,picturestory,t,
11.57.09.477064,PL17,picturestory,t,
11.57.09.491097,PL17,picturestory,t,
11.57.09.611865,PL17,picturestory,t,
11.57.09.624919,PL17,picturestory,t,
11.57.09.724378,PL17,picturestory,t,
11.57.09.737463,PL17,picturestory,t,
11.57.09.879673,PL17,picturestory,t,
11.57.09.892755,PL17,picturestory,t,
11.57.10.001527,PL17,picturestory,t,
11.57.10.016567,PL17,picturestory,t,
11.57.10.156614,PL17,picturestory,,
11.57.10.170651,PL17,picturestory,,
11.57.10.290463,PL17,picturestory,,
11.57.10.305503,PL17,picturestory,,
11.57.10.452203,PL17,picturestory,t,
11.57.10.467228,PL17,picturestory,t,
11.57.10.563304,PL17,picturestory,t,
11.57.10.576301,PL17,picturestory,t,
11.57.10.749086,PL17,picturestory,t,
11.57.10.764087,PL17,picturestory,t,
11.57.10.884453,PL17,picturestory,t,
11.57.10.899473,PL17,picturestory,t,
11.57.11.057124,PL17,picturestory,t,
11.57.11.071160,PL17,picturestory,t,
11.57.11.192535,PL17,picturestory,t,
11.57.11.208578,PL17,picturestory,t,
11.57.11.338965,PL17,picturestory,t,
11.57.11.353002,PL17,picturestory,t,
11.57.11.471488,PL17,picturestory,t,
11.57.11.484561,PL17,picturestory,t,
11.57.11.603767,PL17,picturestory,t,
11.57.11.617842,PL17,picturestory,t,
11.57.11.741740,PL17,picturestory,t,
11.57.11.756730,PL17,picturestory,t,
11.57.11.904043,PL17,picturestory,t,
11.57.11.918070,PL17,picturestory,t,
11.57.12.063230,PL17,picturestory,t,
11.57.12.078275,PL17,picturestory,t,
11.57.12.221276,PL17,picturestory,t,
11.57.12.235315,PL17,picturestory,t,
11.57.12.327055,PL17,picturestory,t,
11.57.12.341086,PL17,picturestory,t,
11.57.12.501939,PL17,picturestory,t,
11.57.12.517932,PL17,picturestory,t,
11.57.12.646683,PL17,picturestory,t,
11.57.12.659760,PL17,picturestory,t,
11.57.12.813704,PL17,picturestory,t,
11.57.12.829746,PL17,picturestory,t,
11.57.12.920989,PL17,picturestory,t,
11.57.12.936030,PL17,picturestory,t,
11.57.13.092592,PL17,picturestory,t,
11.57.13.106630,PL17,picturestory,t,
11.57.13.240987,PL17,picturestory,t,
11.57.13.255026,PL17,picturestory,t,
11.57.13.401479,PL17,picturestory,t,
11.57.13.415486,PL17,picturestory,t,
11.57.13.560869,PL17,picturestory,t,
11.57.13.574954,PL17,picturestory,t,
11.57.13.740685,PL17,picturestory,t,
11.57.13.755725,PL17,picturestory,t,
11.57.13.864012,PL17,picturestory,t,
11.57.13.880055,PL17,picturestory,t,
11.57.14.060535,PL17,picturestory,t,
11.57.14.074575,PL17,picturestory,t,
11.57.14.330354,PL17,picturestory,t,
11.57.14.346385,PL17,picturestory,t,
11.57.14.493783,PL17,picturestory,t,
11.57.14.508844,PL17,picturestory,t,
11.57.14.575020,PL17,picturestory,t,
11.57.14.590032,PL17,picturestory,t,
11.57.14.905416,PL17,picturestory,t,
11.57.14.920480,PL17,picturestory,t,
11.57.15.092458,PL17,picturestory,t,
11.57.15.107454,PL17,picturestory,t,
11.57.15.262374,PL17,picturestory,t,
