10.52.07.428427,PL98,login,
10.52.19.194064,PL98,words,1,
10.52.19.240963,PL98,words,1,
10.52.19.271941,PL98,words,1,
10.52.19.303483,PL98,words,1,
10.52.19.350070,PL98,words,1,
10.52.19.412849,PL98,words,1,
10.52.19.428233,PL98,words,1,
10.52.19.459457,PL98,words,1,
10.52.19.490753,PL98,words,1,
10.52.19.537852,PL98,words,1,
10.52.19.584722,PL98,words,1,
10.52.19.615741,PL98,words,1,
10.52.19.647227,PL98,words,1,
10.52.19.678467,PL98,words,1,
10.52.19.725363,PL98,words,1,
10.52.19.756609,PL98,words,1,
10.52.19.787637,PL98,words,1,
10.52.19.834764,PL98,words,1,
10.52.19.865769,PL98,words,1,
10.52.19.912670,PL98,words,1,
10.52.19.959511,PL98,words,1,
10.52.19.975137,PL98,words,1,
10.52.20.022017,PL98,words,1,
10.52.20.053273,PL98,words,1,
10.52.20.100155,PL98,words,1,
10.52.20.131404,PL98,words,1,
10.52.20.162657,PL98,words,1,
10.52.20.209588,PL98,words,1,
10.52.20.240792,PL98,words,1,
10.52.20.272333,PL98,words,1,
10.52.20.319170,PL98,words,1,
10.52.20.350361,PL98,words,1,
10.52.20.397319,PL98,words,1,
10.52.20.432798,PL98,words,1,
10.52.20.469160,PL98,words,1,
10.52.20.500324,PL98,words,1,
10.52.20.531406,PL98,words,1,
10.52.20.578536,PL98,words,1,
10.52.20.609801,PL98,words,1,
10.52.20.656664,PL98,words,1,
10.52.20.687901,PL98,words,1,
10.52.20.719191,PL98,words,1,
10.52.20.765847,PL98,words,1,
10.52.20.797335,PL98,words,1,
10.52.20.844181,PL98,words,1,
10.52.20.875447,PL98,words,1,
10.52.20.906696,PL98,words,1,
10.52.20.953581,PL98,words,1,
10.52.20.984839,PL98,words,1,
10.52.21.015833,PL98,words,1,
10.52.21.062986,PL98,words,1,
10.52.21.094209,PL98,words,1,
10.52.21.141089,PL98,words,1,
10.52.21.172329,PL98,words,1,
10.52.21.207836,PL98,words,1,
10.52.21.248220,PL98,words,1,
10.52.21.279445,PL98,words,1,
10.52.21.326324,PL98,words,1,
10.52.21.357588,PL98,words,1,
10.52.21.388856,PL98,words,1,
10.52.21.435730,PL98,words,1,
10.52.21.466915,PL98,words,1,
10.52.21.497988,PL98,words,1,
10.52.21.545107,PL98,words,1,
10.52.21.576383,PL98,words,1,
10.52.21.623249,PL98,words,1,
10.52.21.654483,PL98,words,1,
10.52.21.685769,PL98,words,1,
10.52.21.732455,PL98,words,1,
10.52.21.763897,PL98,words,1,
10.52.21.810794,PL98,words,1,
10.52.21.842032,PL98,words,1,
10.52.21.873292,PL98,words,1,
10.52.21.920177,PL98,words,1,
10.52.21.951386,PL98,words,1,
10.52.21.982417,PL98,words,1,
10.52.22.029558,PL98,words,1,
10.52.22.060799,PL98,words,1,
10.52.22.107469,PL98,words,1,
10.52.22.138924,PL98,words,1,
10.52.22.170186,PL98,words,1,
10.52.22.216871,PL98,words,1,
10.52.22.248321,PL98,words,1,
10.52.22.279324,PL98,words,1,
10.52.22.326449,PL98,words,1,
10.52.22.357685,PL98,words,1,
10.52.22.404598,PL98,words,1,
10.52.22.435849,PL98,words,1,
10.52.22.466844,PL98,words,1,
10.52.22.513970,PL98,words,1,
10.52.22.545011,PL98,words,1,
10.52.22.576234,PL98,words,1,
10.52.22.623391,PL98,words,1,
10.52.22.654641,PL98,words,1,
10.52.22.701529,PL98,words,1,
10.52.22.732510,PL98,words,1,
10.52.22.764008,PL98,words,1,
10.52.22.810876,PL98,words,1,
10.52.22.842134,PL98,words,1,
10.52.22.889034,PL98,words,1,
10.52.22.920249,PL98,words,1,
10.52.22.951306,PL98,words,1,
10.52.22.998151,PL98,words,1,
10.52.23.029414,PL98,words,1,
10.52.23.060690,PL98,words,1,
10.52.23.107564,PL98,words,1,
10.52.23.138830,PL98,words,1,
10.52.23.185714,PL98,words,1,
10.52.23.216952,PL98,words,1,
10.52.23.248457,PL98,words,1,
10.52.23.295330,PL98,words,1,
10.52.23.326546,PL98,words,1,
10.52.23.357598,PL98,words,1,
10.52.23.404692,PL98,words,1,
10.52.23.435958,PL98,words,1,
10.52.23.482836,PL98,words,1,
10.52.23.513832,PL98,words,1,
10.52.23.545133,PL98,words,1,
10.52.23.592215,PL98,words,1,
10.52.23.623447,PL98,words,1,
10.52.23.670374,PL98,words,1,
10.52.23.701592,PL98,words,1,
10.52.23.732768,PL98,words,1,
10.52.23.779758,PL98,words,1,
10.52.23.810980,PL98,words,1,
10.52.23.842223,PL98,words,1,
10.52.23.889138,PL98,words,1,
10.52.23.920383,PL98,words,1,
10.52.23.958715,PL98,words,1,
10.52.23.990198,PL98,words,1,
10.52.24.037127,PL98,words,1,
10.52.24.068348,PL98,words,1,
10.52.24.115099,PL98,words,1,
10.52.24.146463,PL98,words,1,
10.52.24.177736,PL98,words,1,
10.52.24.224627,PL98,words,1,
10.52.24.255853,PL98,words,1,
10.52.24.286875,PL98,words,1,
10.52.24.334575,PL98,words,1,
10.52.24.374252,PL98,words,1,
10.52.24.405504,PL98,words,1,
10.52.24.436790,PL98,words,1,
10.52.24.483421,PL98,words,1,
10.52.24.514914,PL98,words,1,
10.52.24.554353,PL98,words,1,
10.52.24.598148,PL98,words,1,
10.52.24.629428,PL98,words,1,
10.52.24.660667,PL98,words,1,
10.52.24.707562,PL98,words,1,
10.52.24.738808,PL98,words,1,
10.52.24.785696,PL98,words,1,
10.52.24.816735,PL98,words,1,
10.52.24.848237,PL98,words,1,
10.52.24.895092,PL98,words,1,
10.52.24.926324,PL98,words,1,
10.52.24.957594,PL98,words,1,
10.52.25.004475,PL98,words,1,
10.52.25.035727,PL98,words,1,
10.52.25.082612,PL98,words,1,
10.52.25.113855,PL98,words,1,
10.52.25.145114,PL98,words,1,
10.52.25.191991,PL98,words,1,
10.52.25.223023,PL98,words,1,
10.52.25.254276,PL98,words,1,
10.52.25.301120,PL98,words,1,
10.52.25.332415,PL98,words,1,
10.52.25.379266,PL98,words,1,
10.52.25.410507,PL98,words,1,
10.52.25.441793,PL98,words,1,
10.52.25.488690,PL98,words,1,
10.52.25.519944,PL98,words,1,
10.52.25.551162,PL98,words,1,
10.52.25.598190,PL98,words,1,
10.52.25.629535,PL98,words,1,
10.52.25.676416,PL98,words,1,
10.52.25.707647,PL98,words,1,
10.52.25.738918,PL98,words,1,
10.52.25.785779,PL98,words,1,
10.52.25.817044,PL98,words,1,
10.52.25.863938,PL98,words,1,
10.52.25.895173,PL98,words,1,
10.52.25.926427,PL98,words,1,
10.52.25.973337,PL98,words,1,
10.52.26.004567,PL98,words,1,
10.52.26.035808,PL98,words,1,
10.52.26.080119,PL98,words,1,
10.52.26.111651,PL98,words,1,
10.52.26.158526,PL98,words,1,
10.52.26.189745,PL98,words,1,
10.52.26.220761,PL98,words,1,
10.52.26.267906,PL98,words,1,
10.52.26.299052,PL98,words,1,
10.52.26.346012,PL98,words,1,
10.52.26.377287,PL98,words,1,
10.52.26.408326,PL98,words,1,
10.52.26.455426,PL98,words,1,
10.52.26.486676,PL98,words,1,
10.52.26.521875,PL98,words,1,
10.52.26.565831,PL98,words,1,
10.52.26.597142,PL98,words,1,
10.52.26.644067,PL98,words,1,
10.52.26.675297,PL98,words,1,
10.52.26.706540,PL98,words,1,
10.52.26.753433,PL98,words,1,
10.52.26.784687,PL98,words,1,
10.52.26.815679,PL98,words,1,
10.52.26.862830,PL98,words,1,
10.52.26.894053,PL98,words,1,
10.52.26.940946,PL98,words,1,
10.52.26.972194,PL98,words,1,
